TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,CONSUMER,ClientMachine,ClientProcessId,Code,Component,ESS,HostProcess,Id,Namespace,NamespaceName,Operation,PossibleCause,ProcessID,Processid,ProviderName,ProviderPath,Query,ResultCode,User,attributes_xmlns,queryid
2026-07-09T21:20:23.760579Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2912,2,,DC,6284,,Provider,,,{A9118155-6AC2-445B-BAEE-72F60760E43A},,,Start IWbemServices::ExecMethod - root\microsoft\windows\servermanager : MSFT_ServerManagerTasks::GetServerFeature,Unknown,,,,,,0x80041001,SCAFFOLD\Administrator,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-07-09T21:20:48.677584Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2913,2,,DC,2864,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - ROOT\CCM : select ClientId from CCM_Client,Unknown,,,,,,0x80041010,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-07-09T21:20:48.750722Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2914,0,,,,0x0,,,wmiprvse.exe,,,,,,4480,,Win32_TpmProvider,C:\Windows\System32\wbem\Win32_TPM.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-07-09T21:21:00.766020Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2915,2,,DC,3968,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - ROOT\CCM : select ClientId from CCM_Client,Unknown,,,,,,0x80041010,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-07-09T21:21:04.781489Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2916,2,,DC,5008,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - root\cimv2 : SELECT * FROM Win32_ComputerSystemProduct,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-07-09T21:21:04.785671Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2917,2,,DC,5008,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - root\cimv2 : SELECT * FROM Win32_ComputerSystemProduct,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:46:24.665726Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2918,0,,,,0x0,,,wmiprvse.exe,,,,,,4616,,CIMWin32,%systemroot%\system32\wbem\cimwin32.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:46:26.833078Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2919,0,,,,0x0,,,wmiprvse.exe,,,,,,4632,,WMIProv,%systemroot%\system32\wbem\wmiprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:46:26.862416Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2920,2,,DC,3768,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MS_SM_AdapterInformationQuery,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:46:27.168685Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2921,2,,DC,3768,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MSiSCSI_PortalInfoClass,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:46:40.969368Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2922,0,,,,0x0,,,wmiprvse.exe,,,,,,4632,,WmiPerfClass,C:\Windows\System32\wbem\WmiPerfClass.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:46:46.588245Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2923,0,,,,0x0,,,wmiprvse.exe,,,,,,4616,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:47:01.579636Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2924,0,,,,0x0,,,wmiprvse.exe,,,,,,4616,,MS_NT_EVENTLOG_PROVIDER,%systemroot%\system32\wbem\ntevt.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:47:16.632500Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2925,2,,DC,5528,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,"Start IWbemServices::ExecQuery - ROOT\CIMV2 : SELECT Manufacturer, Product FROM Win32_BaseBoard",Unknown,,,,,,0x80041032,NT AUTHORITY\NETWORK SERVICE,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:47:56.225328Z,5861,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2926,0,"NTEventLogEventConsumer=""SCM Event Log Consumer""",,,,,SCM Event Log Filter,,,//./root/subscription,,,"Binding EventFilter: 
instance of __EventFilter
{
	CreatorSID = {1, 2, 0, 0, 0, 0, 0, 5, 32, 0, 0, 0, 32, 2, 0, 0};
	EventNamespace = ""root\\cimv2"";
	Name = ""SCM Event Log Filter"";
	Query = ""select * from MSFT_SCMEventLogEvent"";
	QueryLanguage = ""WQL"";
};
Perm. Consumer: 
instance of NTEventLogEventConsumer
{
	Category = 0;
	CreatorSID = {1, 2, 0, 0, 0, 0, 0, 5, 32, 0, 0, 0, 32, 2, 0, 0};
	EventType = 1;
	Name = ""SCM Event Log Consumer"";
	NameOfUserSIDProperty = ""sid"";
	SourceName = ""Service Control Manager"";
};
",,,,,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:47:56.284584Z,5859,dc.scaffold.htb,SCM Event Provider,Microsoft-Windows-WMI-Activity/Operational,2927,0,,,,,,,,,,//./root/CIMV2,,Permanent,,3124,,,select * from MSFT_SCMEventLogEvent,,S-1-5-32-544,http://manifests.microsoft.com/win/2006/windows/WMI,0
2026-09-01T21:48:37.126463Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2928,2,,DC,4716,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - root\cimv2 : SELECT * FROM Win32_ComputerSystemProduct,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:48:37.191476Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2929,2,,DC,4716,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - root\cimv2 : SELECT * FROM Win32_OperatingSystem,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:51:25.085557Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2930,0,,,,0x0,,,wmiprvse.exe,,,,,,4616,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:51:25.219201Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2931,0,,,,0x0,,,wmiprvse.exe,,,,,,6544,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:51:25.323455Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2932,0,,,,0x0,,,wmiprvse.exe,,,,,,4616,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:51:28.494606Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2933,0,,,,0x0,,,wmiprvse.exe,,,,,,6604,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:51:39.082609Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2934,2,,DC,1844,,Provider,,,{F602CCBE-7FB6-4808-867F-C82CEE0C4A05},,,Start IWbemServices::ExecMethod - root\microsoft\windows\servermanager : MSFT_ServerManagerTasks::GetServerFeature,Unknown,,,,,,0x80041001,SCAFFOLD\Administrator,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:52:29.068089Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2935,0,,,,0x0,,,wmiprvse.exe,,,,,,4616,,ServerFeatureProvider,%windir%\system32\wbem\servercompprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:52:34.046317Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2936,2,,DC,2672,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - ROOT\CIMV2 : SELECT ID FROM Win32_ServerFeature,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:52:34.075260Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2937,2,,DC,2672,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - ROOT\CCM : select ClientId from CCM_Client,Unknown,,,,,,0x80041010,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:52:34.149693Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2938,0,,,,0x0,,,wmiprvse.exe,,,,,,4616,,Win32_TpmProvider,C:\Windows\System32\wbem\Win32_TPM.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:52:35.101229Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2939,0,,,,0x0,,,wmiprvse.exe,,,,,,4616,,Win32_DeviceGuard,%SystemRoot%\System32\Win32_DeviceGuard.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:52:35.169226Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2940,0,,,,0x0,,,wmiprvse.exe,,,,,,4616,,DeliveryOptimizationMIProv,%SystemRoot%\system32\domgmt.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T21:52:35.193145Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2941,2,,DC,2672,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,"Start IWbemServices::ExecQuery - root\Microsoft\Windows\DeliveryOptimization : SELECT DownloadMode, DownloadModeProvider FROM MSFT_DeliveryOptimizationConfig",Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T22:01:25.226541Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2942,0,,,,0x0,,,wmiprvse.exe,,,,,,4616,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T22:01:25.317932Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2943,0,,,,0x0,,,wmiprvse.exe,,,,,,4128,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T22:01:25.435555Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2944,0,,,,0x0,,,wmiprvse.exe,,,,,,4616,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T22:01:27.501825Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2945,0,,,,0x0,,,wmiprvse.exe,,,,,,4260,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T22:01:38.223545Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2946,2,,DC,1844,,Provider,,,{8EAAAB27-1ACF-4F07-A1E1-77FFF2931B77},,,Start IWbemServices::ExecMethod - root\microsoft\windows\servermanager : MSFT_ServerManagerTasks::GetServerFeature,Unknown,,,,,,0x80041001,SCAFFOLD\Administrator,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T22:04:26.499420Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2947,2,,DC,5784,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,"Start IWbemServices::ExecQuery - ROOT\CIMV2 : SELECT Manufacturer, Product FROM Win32_BaseBoard",Unknown,,,,,,0x80041032,NT AUTHORITY\NETWORK SERVICE,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:51:20.559590Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2948,0,,,,0x0,,,wmiprvse.exe,,,,,,4536,,CIMWin32,%systemroot%\system32\wbem\cimwin32.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:51:22.983288Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2949,0,,,,0x0,,,wmiprvse.exe,,,,,,4656,,WMIProv,%systemroot%\system32\wbem\wmiprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:51:23.025641Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2950,2,,DC,3848,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MS_SM_AdapterInformationQuery,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:51:23.059244Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2951,2,,DC,3848,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MSiSCSI_PortalInfoClass,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:51:37.613274Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2952,0,,,,0x0,,,wmiprvse.exe,,,,,,4536,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:51:38.756058Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2953,0,,,,0x0,,,wmiprvse.exe,,,,,,4656,,WmiPerfClass,C:\Windows\System32\wbem\WmiPerfClass.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:51:48.207298Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2954,2,,DC,5256,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,"Start IWbemServices::ExecQuery - ROOT\CIMV2 : SELECT Manufacturer, Product FROM Win32_BaseBoard",Unknown,,,,,,0x80041032,NT AUTHORITY\NETWORK SERVICE,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:51:59.360849Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2955,0,,,,0x0,,,wmiprvse.exe,,,,,,4536,,MS_NT_EVENTLOG_PROVIDER,%systemroot%\system32\wbem\ntevt.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:52:58.213718Z,5861,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2956,0,"NTEventLogEventConsumer=""SCM Event Log Consumer""",,,,,SCM Event Log Filter,,,//./root/subscription,,,"Binding EventFilter: 
instance of __EventFilter
{
	CreatorSID = {1, 2, 0, 0, 0, 0, 0, 5, 32, 0, 0, 0, 32, 2, 0, 0};
	EventNamespace = ""root\\cimv2"";
	Name = ""SCM Event Log Filter"";
	Query = ""select * from MSFT_SCMEventLogEvent"";
	QueryLanguage = ""WQL"";
};
Perm. Consumer: 
instance of NTEventLogEventConsumer
{
	Category = 0;
	CreatorSID = {1, 2, 0, 0, 0, 0, 0, 5, 32, 0, 0, 0, 32, 2, 0, 0};
	EventType = 1;
	Name = ""SCM Event Log Consumer"";
	NameOfUserSIDProperty = ""sid"";
	SourceName = ""Service Control Manager"";
};
",,,,,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:52:58.285546Z,5859,dc.scaffold.htb,SCM Event Provider,Microsoft-Windows-WMI-Activity/Operational,2957,0,,,,,,,,,,//./root/CIMV2,,Permanent,,3108,,,select * from MSFT_SCMEventLogEvent,,S-1-5-32-544,http://manifests.microsoft.com/win/2006/windows/WMI,0
2026-09-01T23:52:59.648952Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2958,0,,,,0x0,,,wmiprvse.exe,,,,,,4536,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:52:59.755085Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2959,0,,,,0x0,,,wmiprvse.exe,,,,,,6692,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:52:59.899075Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2960,0,,,,0x0,,,wmiprvse.exe,,,,,,4536,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:53:03.228272Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2961,0,,,,0x0,,,wmiprvse.exe,,,,,,6792,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:53:13.977293Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2962,2,,DC,6168,,Provider,,,{53F1E02B-3CBD-4870-97C5-F0997FED41F4},,,Start IWbemServices::ExecMethod - root\microsoft\windows\servermanager : MSFT_ServerManagerTasks::GetServerFeature,Unknown,,,,,,0x80041001,SCAFFOLD\Administrator,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:54:48.159360Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2963,0,,,,0x0,,,wmiprvse.exe,,,,,,4408,,CIMWin32,%systemroot%\system32\wbem\cimwin32.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:54:50.458743Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2964,0,,,,0x0,,,wmiprvse.exe,,,,,,4584,,WMIProv,%systemroot%\system32\wbem\wmiprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:54:50.842226Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2965,2,,DC,3884,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MS_SM_AdapterInformationQuery,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:54:50.907455Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2966,2,,DC,3884,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MSiSCSI_PortalInfoClass,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:55:06.122176Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2967,0,,,,0x0,,,wmiprvse.exe,,,,,,4584,,WmiPerfClass,C:\Windows\System32\wbem\WmiPerfClass.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:55:11.646750Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2968,0,,,,0x0,,,wmiprvse.exe,,,,,,4408,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:55:26.602550Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2969,0,,,,0x0,,,wmiprvse.exe,,,,,,4408,,MS_NT_EVENTLOG_PROVIDER,%systemroot%\system32\wbem\ntevt.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:55:59.358619Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2970,0,,,,0x0,,,wmiprvse.exe,,,,,,4408,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:55:59.476238Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2971,0,,,,0x0,,,wmiprvse.exe,,,,,,6676,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:55:59.636331Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2972,0,,,,0x0,,,wmiprvse.exe,,,,,,4408,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:56:03.130893Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2973,0,,,,0x0,,,wmiprvse.exe,,,,,,6824,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:56:13.862395Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2974,2,,DC,6220,,Provider,,,{F796CDB0-BC41-4094-90CE-495E88198FBC},,,Start IWbemServices::ExecMethod - root\microsoft\windows\servermanager : MSFT_ServerManagerTasks::GetServerFeature,Unknown,,,,,,0x80041001,SCAFFOLD\Administrator,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:56:13.862667Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2975,2,,DC,6220,,Core,,,{F796CDB0-BC41-4094-90CE-495E88198FBC},,,Start IWbemServices::ExecMethod - root\microsoft\windows\servermanager : MSFT_ServerManagerTasks::GetServerFeature,Could not send status to client,,,,,,0x800706ba,SCAFFOLD\Administrator,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:59:47.610766Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2976,0,,,,0x0,,,wmiprvse.exe,,,,,,4312,,CIMWin32,%systemroot%\system32\wbem\cimwin32.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:59:49.170927Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2977,0,,,,0x0,,,wmiprvse.exe,,,,,,4432,,WMIProv,%systemroot%\system32\wbem\wmiprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:59:49.453329Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2978,2,,DC,3720,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MS_SM_AdapterInformationQuery,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-01T23:59:49.499276Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2979,2,,DC,3720,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MSiSCSI_PortalInfoClass,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-02T00:00:06.377281Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2980,0,,,,0x0,,,wmiprvse.exe,,,,,,4432,,WmiPerfClass,C:\Windows\System32\wbem\WmiPerfClass.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-09-02T00:00:12.686119Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2981,0,,,,0x0,,,wmiprvse.exe,,,,,,4312,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
